customer_id,purchase_id,product_category,promotion_applied,promotion_discount
15,131,Electronics,True,0.21760387866473913
813,132,Clothing,False,0.28281665685033447
65,133,Electronics,False,0.1494696468693421
857,134,Electronics,True,0.2882540440101107
839,135,Books,False,0.22569571929149373
521,136,Clothing,False,0.06050144185470298
344,137,Electronics,False,0.2767182079547632
129,138,Electronics,True,0.17111820225829816
648,139,Clothing,True,0.1650817461944582
472,140,Books,True,0.19161665149490859
63,141,Clothing,False,0.08734613669280698
139,142,Clothing,True,0.16729151214184967
499,143,Electronics,False,0.2577818041794364
593,144,Electronics,True,0.05387061478437884
392,145,Books,False,0.11822929008109283
675,146,Electronics,False,0.05061364661096106
419,147,Electronics,False,0.15392782728746207
289,148,Clothing,True,0.23207887762343365
379,149,Electronics,False,0.24969295727865715
773,150,Books,True,0.28629744028175164
490,151,Clothing,False,0.20212615324269662
231,152,Books,False,0.11365671666322387
41,153,Clothing,True,0.28103698728417476
28,154,Electronics,False,0.24382893847009401
135,155,Clothing,False,0.19360712075078612
201,156,Clothing,True,0.223910053929734
840,157,Electronics,False,0.2810790887518573
780,158,Electronics,True,0.22809850711823043
930,159,Books,False,0.1420936268961835
33,160,Books,False,0.2282570505722742
48,161,Electronics,True,0.06006954068384697
503,162,Electronics,False,0.14660389045764533
407,163,Electronics,False,0.1515807579613948
574,164,Clothing,False,0.09170955860520867
728,165,Clothing,False,0.05577137013794255
805,166,Clothing,False,0.08334530915943571
99,167,Electronics,False,0.21365537394926376
684,168,Books,False,0.2505722040909219
872,169,Electronics,False,0.29705087318174356
726,170,Clothing,False,0.1365908757771236
987,171,Clothing,False,0.19984480556527545
547,172,Electronics,False,0.2842862417037805
961,173,Electronics,False,0.09176044533453816
739,174,Clothing,False,0.22941139658568566
613,175,Clothing,False,0.23874468328729082
943,176,Clothing,False,0.0722438839673346
462,177,Electronics,False,0.2653123462957663
643,178,Clothing,False,0.25327626177771095
769,179,Clothing,True,0.058350751644358614
5,180,Books,False,0.07277110372001287
218,181,Electronics,False,0.06228172347296308
503,182,Books,False,0.13368588294984057
767,183,Books,True,0.17732224766998156
398,184,Clothing,True,0.18308693198865722
871,185,Electronics,False,0.11691668994236067
795,186,Clothing,False,0.27789922164006853
393,187,Electronics,True,0.1420656974679783
207,188,Books,False,0.06138753899133813
15,189,Electronics,False,0.12505677788534658
858,190,Clothing,True,0.18277735563603886
554,191,Clothing,False,0.15205545564705802
892,192,Clothing,False,0.1184606297748148
461,193,Electronics,False,0.08283081244107936
691,194,Books,False,0.25479112502405743
575,195,Books,False,0.29903631053104796
864,196,Electronics,False,0.13238553338097053
743,197,Clothing,False,0.14540526104415097
241,198,Books,True,0.20450938116923928
564,199,Clothing,True,0.22961036868388535
96,200,Electronics,False,0.14800738370089783
900,201,Clothing,False,0.2762323792454538
734,202,Books,True,0.19000099730722958
485,203,Books,False,0.16259751910148273
407,204,Clothing,True,0.2116681882899763
231,205,Electronics,False,0.2882009620622933
749,206,Clothing,False,0.2486380736054264
655,207,Electronics,False,0.06000328263378109
171,208,Clothing,False,0.1330774776849899
541,209,Books,True,0.16763617123780566
36,210,Electronics,False,0.12862939305227633
525,211,Electronics,True,0.22504689020761415
160,212,Electronics,False,0.2565672874656453
839,213,Books,True,0.23283627379631788
699,214,Clothing,False,0.29733332170706883
243,215,Books,False,0.11813691197325728
86,216,Electronics,False,0.26874737375610536
796,217,Clothing,False,0.24165566629362156
578,218,Books,False,0.14054468938953651
682,219,Electronics,True,0.23353113591424218
557,220,Electronics,True,0.07601898910456174
574,221,Books,False,0.2473333705851381
953,222,Books,True,0.18308265064677565
646,223,Books,True,0.1230725431773133
796,224,Electronics,False,0.21394432544604502
28,225,Books,False,0.21040499967860227
620,226,Electronics,False,0.10237155567989993
556,227,Books,False,0.05759935370288154
340,228,Electronics,False,0.15840564672541846
798,229,Electronics,True,0.1923779673361053
958,230,Clothing,False,0.2691513195926496
331,231,Books,False,0.2820541989118986
640,232,Books,False,0.1822013045391916
506,233,Electronics,True,0.23845087094213624
348,234,Electronics,False,0.15982581808199925
473,235,Electronics,True,0.23652053914322324
231,236,Clothing,True,0.10120038123479173
190,237,Clothing,True,0.14276618370088284
225,238,Electronics,False,0.2085569997034037
385,239,Books,False,0.05453949140176971
377,240,Books,False,0.23061532758473852
283,241,Clothing,False,0.2588838753170417
958,242,Clothing,False,0.14978541527348788
633,243,Electronics,True,0.1619856042942911
628,244,Books,True,0.26282055305413277
973,245,Electronics,False,0.24391365883150834
745,246,Clothing,False,0.12203737225834375
259,247,Books,False,0.13099402664038473
359,248,Books,True,0.21971955809764915
710,249,Clothing,True,0.1907995231120403
456,250,Electronics,True,0.09055739277412424
411,251,Electronics,False,0.12748247730729162
649,252,Books,False,0.27499581921966354
318,253,Clothing,False,0.22204360918056587
677,254,Books,False,0.2964935794213799
225,255,Clothing,False,0.24175313249519237
819,256,Electronics,False,0.2854936080358976
234,257,Clothing,True,0.10404714346761886
684,258,Electronics,False,0.24287121870423145
664,259,Clothing,False,0.05505438003694936
975,260,Books,True,0.21769000542788347
827,261,Electronics,False,0.16732056953006036
374,262,Books,False,0.13669001798001718
672,263,Books,False,0.26560108807327226
608,264,Electronics,False,0.2635669231643827
472,265,Electronics,False,0.0555754262246609
233,266,Books,False,0.20237628061235774
692,267,Books,True,0.1419580560802391
113,268,Books,True,0.15391525037511228
830,269,Books,True,0.258010184804694
497,270,Electronics,True,0.12745994288191959
442,271,Electronics,False,0.28576220265940505
564,272,Books,False,0.09490845659303519
268,273,Clothing,True,0.21568060584204446
510,274,Clothing,False,0.21802626675344117
807,275,Electronics,True,0.11304879035697955
386,276,Books,False,0.1311876522418005
387,277,Books,True,0.2586996231449851
113,278,Electronics,False,0.24045131373873813
613,279,Clothing,True,0.1322739700786899
625,280,Clothing,False,0.18348913673373346
952,281,Clothing,False,0.06542007406327387
81,282,Electronics,False,0.10218647059965731
699,283,Clothing,True,0.1714551397150998
113,284,Electronics,True,0.0714934338198029
2,285,Electronics,True,0.2608330887229844
642,286,Books,False,0.22950155252691196
220,287,Clothing,True,0.2859084176621237
566,288,Electronics,False,0.2233667264910068
855,289,Clothing,False,0.2851003430655464
997,290,Clothing,False,0.18862813892274127
736,291,Books,False,0.20005465276549234
225,292,Clothing,True,0.2942427636565652
385,293,Books,True,0.2105322867160651
403,294,Electronics,False,0.05769664221518665
638,295,Clothing,False,0.2309506941576308
130,296,Electronics,True,0.27636717303435393
53,297,Clothing,True,0.24889506244858167
684,298,Electronics,False,0.19595831815635567
730,299,Clothing,True,0.21782587827337907
672,300,Clothing,False,0.29754794731291795
710,301,Clothing,False,0.07266552212733458
416,302,Clothing,True,0.21681120715830987
247,303,Clothing,True,0.12084942364264846
836,304,Clothing,True,0.21002259914654253
439,305,Clothing,False,0.20190589397098468
203,306,Clothing,False,0.08836420802704052
184,307,Clothing,False,0.10168666143505979
123,308,Electronics,False,0.20540739451080336
401,309,Books,False,0.08205748682594353
767,310,Clothing,True,0.11629521878258071
294,311,Books,True,0.2588113869345006
280,312,Clothing,False,0.13177287650040964
837,313,Clothing,True,0.17201503906741572
884,314,Electronics,True,0.28528508378646006
610,315,Electronics,False,0.10678727220923658
198,316,Books,False,0.1474065043395026
982,317,Electronics,False,0.2016144438858864
907,318,Electronics,False,0.23883473237599306
511,319,Books,True,0.2754133466781763
752,320,Electronics,False,0.2788682468933788
144,321,Clothing,True,0.24416001859315573
609,322,Books,False,0.10708270914832761
201,323,Books,False,0.05620233251064145
124,324,Clothing,True,0.14594348258890594
187,325,Electronics,False,0.08538721274695583
326,326,Books,True,0.22759691185957454
464,327,Books,False,0.21528264670642921
349,328,Clothing,False,0.06099291040536371
771,329,Clothing,False,0.2591484447827378
660,330,Electronics,False,0.11218581657279557
764,331,Books,True,0.15805676887276054
955,332,Electronics,False,0.2169834338639356
932,333,Electronics,False,0.15735469671306335
403,334,Clothing,True,0.16032195069998584
346,335,Books,False,0.0664069988339351
963,336,Books,False,0.15036088731500097
511,337,Books,True,0.24121197330499589
147,338,Clothing,False,0.2787940842966494
148,339,Clothing,True,0.15337428426584293
864,340,Clothing,False,0.1558964567197697
711,341,Clothing,True,0.22565677658091304
820,342,Clothing,False,0.28569300027631916
489,343,Books,False,0.11676523505984006
929,344,Electronics,False,0.1600360516344842
936,345,Books,False,0.2489933108880753
640,346,Electronics,False,0.20242339234350964
551,347,Clothing,False,0.07764658599098868
338,348,Electronics,True,0.20693318389056642
872,349,Books,False,0.09668657114933173
641,350,Books,False,0.17755398351960106
779,351,Electronics,False,0.18227581691510963
988,352,Clothing,False,0.26905084055624623
953,353,Clothing,False,0.16562356850310955
473,354,Books,False,0.11986060555897356
946,355,Electronics,False,0.1077415870540079
151,356,Clothing,True,0.268562969171084
415,357,Clothing,False,0.0927527136045571
990,358,Books,False,0.15646714022078595
298,359,Clothing,False,0.09679327873173675
611,360,Electronics,False,0.24332601002859383
263,361,Books,True,0.16859315999365476
764,362,Books,False,0.13778592263920303
144,363,Electronics,False,0.1402749101566167
346,364,Books,True,0.26305355168074485
624,365,Clothing,False,0.18844348857360954
572,366,Clothing,True,0.22946696278281592
881,367,Electronics,False,0.27425962906267115
2,368,Clothing,True,0.2754354190101605
897,369,Electronics,False,0.1321272635844658
304,370,Electronics,False,0.2881128157865963
254,371,Clothing,False,0.056218970503651364
652,372,Electronics,False,0.14420889025404143
453,373,Clothing,False,0.2739497143772104
37,374,Books,True,0.11865921995424573
160,375,Books,True,0.1182703625803296
9,376,Electronics,False,0.12565557127047217
233,377,Clothing,True,0.20307834621173054
99,378,Clothing,False,0.15958319390358844
659,379,Books,False,0.23168370908833563
816,380,Books,False,0.27372766064116644
208,381,Clothing,False,0.21854984373571518
131,382,Electronics,True,0.10111668004939388
404,383,Books,False,0.28317047559012554
152,384,Electronics,False,0.11612321833686963
54,385,Electronics,False,0.08747357383203953
120,386,Books,False,0.07249181971524023
673,387,Electronics,True,0.1908459351665414
920,388,Electronics,False,0.07844061562016295
628,389,Clothing,False,0.08469397102815769
587,390,Electronics,False,0.12500762014887418
625,391,Clothing,True,0.12041325242111596
968,392,Books,False,0.20105987758303556
420,393,Books,False,0.25418631986817036
422,394,Clothing,True,0.24033741405072312
104,395,Books,False,0.11562111367911919
852,396,Electronics,False,0.11132762449649498
254,397,Electronics,False,0.2914478825267419
227,398,Electronics,False,0.052059060397990034
112,399,Books,True,0.26993013326505394
510,400,Electronics,False,0.09993212978060124
473,401,Books,False,0.28682108077244195
99,402,Electronics,False,0.13557682120687992
153,403,Clothing,False,0.16008794347331307
861,404,Books,False,0.22678015348609526
914,405,Books,True,0.19691726286831507
896,406,Electronics,False,0.12948483242670572
878,407,Books,False,0.1884577289669559
338,408,Books,False,0.23267672109072157
706,409,Clothing,False,0.060583736475623026
822,410,Clothing,False,0.05279982631392603
163,411,Electronics,False,0.16451673476822282
720,412,Clothing,True,0.08295915445087855
957,413,Electronics,False,0.2160860728661786
681,414,Electronics,False,0.10351311405685855
996,415,Electronics,False,0.15821277669891776
161,416,Books,False,0.09941773421856724
580,417,Clothing,False,0.18712089643728114
801,418,Electronics,False,0.07901336484614223
398,419,Clothing,False,0.05577671319687007
277,420,Electronics,False,0.0627829095266743
816,421,Clothing,False,0.28856461037882747
916,422,Clothing,False,0.08557155465273396
504,423,Electronics,False,0.2271195632842088
896,424,Books,False,0.06698155105570656
392,425,Clothing,False,0.07704008805879554
135,426,Books,False,0.1772190628523337
195,427,Books,False,0.1662177325385859
401,428,Electronics,True,0.2878950773599674
640,429,Electronics,True,0.28620886325518435
33,430,Electronics,False,0.24490216063561626
688,431,Clothing,False,0.20052545753183743
460,432,Electronics,False,0.16374007934825274
955,433,Electronics,False,0.13904463358210528
883,434,Clothing,True,0.28677188674388887
470,435,Clothing,False,0.2007272028561714
375,436,Electronics,False,0.1947681319214986
22,437,Electronics,False,0.10797528044222872
750,438,Electronics,False,0.06167445447127827
670,439,Electronics,True,0.2862971449398861
38,440,Books,True,0.1284338147111635
230,441,Books,False,0.16064725583111467
365,442,Electronics,False,0.07865998589642671
563,443,Books,False,0.259231082477323
438,444,Clothing,True,0.05690795821398266
776,445,Books,True,0.2584976905247741
283,446,Books,False,0.0850712531969917
27,447,Electronics,False,0.271641028157788
226,448,Books,False,0.23244315933403936
277,449,Books,True,0.09116756562682628
798,450,Books,False,0.19145449821486704
609,451,Books,True,0.12816407858880485
284,452,Clothing,True,0.09455827472789587
879,453,Electronics,False,0.2647955498527771
960,454,Electronics,True,0.15088069162680734
481,455,Clothing,True,0.1496359285913456
453,456,Books,False,0.092471668701655
829,457,Clothing,False,0.14576641902144466
816,458,Books,False,0.26790421158221256
659,459,Clothing,False,0.14078217762240897
516,460,Electronics,True,0.287900890624947
547,461,Electronics,True,0.28657722480209685
192,462,Electronics,False,0.08622466482683651
49,463,Books,False,0.09432781338066122
512,464,Books,False,0.2656685175829723
17,465,Clothing,True,0.1481902297311798
172,466,Clothing,False,0.05109349557075234
220,467,Electronics,True,0.11846795492634275
158,468,Books,False,0.19940724829889
477,469,Clothing,False,0.24981649148999202
46,470,Books,False,0.08334715427331489
373,471,Books,False,0.07763534110418384
518,472,Electronics,False,0.2805231633930829
99,473,Electronics,False,0.23778709195564568
892,474,Books,False,0.1974449001945196
745,475,Books,True,0.24229669749898203
37,476,Books,False,0.1572135903266596
280,477,Books,True,0.23961393682728166
349,478,Electronics,False,0.14295074781863393
497,479,Clothing,False,0.11102364312315059
302,480,Electronics,False,0.23225335532324215
181,481,Clothing,False,0.1549180730393171
607,482,Books,True,0.29534427608154873
99,483,Clothing,False,0.13737129557702527
700,484,Electronics,False,0.28043185513276647
993,485,Electronics,False,0.2832406371417699
116,486,Books,False,0.11046323676618654
191,487,Electronics,False,0.24955529539700333
253,488,Books,False,0.1582686262861413
981,489,Electronics,True,0.27938118180758703
928,490,Electronics,True,0.1625310681588097
983,491,Books,False,0.23607592933434152
161,492,Clothing,False,0.16674185229094945
256,493,Electronics,False,0.10695018892821405
323,494,Clothing,False,0.09983753223617158
128,495,Electronics,False,0.15635779856408638
18,496,Electronics,False,0.23887366425355372
793,497,Electronics,True,0.2012678712951917
735,498,Electronics,True,0.2221573224751358
566,499,Clothing,False,0.12058158768298562
570,500,Clothing,False,0.17035883648940137
323,501,Electronics,False,0.06109881624233175
872,502,Electronics,False,0.2543831039895302
686,503,Clothing,True,0.29747304055996865
792,504,Books,False,0.15171976565616774
626,505,Books,True,0.05274091328288584
288,506,Clothing,False,0.09244815988773684
943,507,Electronics,False,0.21313171943760473
854,508,Electronics,False,0.20301982955096481
663,509,Books,False,0.24696617989638597
962,510,Books,True,0.11347100274026704
639,511,Clothing,False,0.2409079788867835
155,512,Books,False,0.22199600538091746
490,513,Clothing,False,0.13070362442846084
386,514,Books,False,0.1863720370142405
986,515,Books,False,0.08681845212458168
785,516,Books,False,0.16314112585889567
104,517,Electronics,True,0.2702993348889102
929,518,Electronics,False,0.15529784495634769
393,519,Electronics,True,0.2598916766188555
811,520,Books,False,0.1975633413149236
246,521,Clothing,False,0.0979691782755892
176,522,Clothing,False,0.19527656117447412
39,523,Clothing,False,0.17649583228926585
477,524,Clothing,False,0.149660333799096
682,525,Electronics,True,0.07990760987901759
759,526,Electronics,False,0.15417716596180747
538,527,Books,False,0.06819059405990678
867,528,Books,False,0.07469226284968782
818,529,Clothing,True,0.15397913323317902
921,530,Electronics,False,0.12634537049211592
408,531,Clothing,False,0.2813860814655559
525,532,Books,False,0.14392645134506765
828,533,Books,False,0.23946453051802502
506,534,Clothing,False,0.18256188159156067
903,535,Books,False,0.22602141716058388
825,536,Clothing,False,0.1150289957538498
36,537,Electronics,True,0.28547624320958226
685,538,Clothing,True,0.18252212422860598
20,539,Electronics,False,0.2578310178213124
321,540,Electronics,True,0.14126142336902836
776,541,Books,False,0.07505283726263114
512,542,Books,False,0.21842791193021222
400,543,Books,True,0.051939912084356124
654,544,Clothing,False,0.16882324414137706
972,545,Clothing,False,0.09820047566661481
883,546,Books,False,0.20684387610884053
471,547,Clothing,False,0.29485496828446306
143,548,Books,False,0.1661007265801615
92,549,Clothing,False,0.2543745641314167
354,550,Electronics,False,0.17694604673778025
834,551,Electronics,False,0.173960007776006
800,552,Books,True,0.28260587329469444
727,553,Clothing,True,0.2724914671866704
959,554,Clothing,False,0.2464501162969936
854,555,Electronics,True,0.12406393832919603
51,556,Electronics,True,0.18625210393098512
665,557,Books,False,0.10597430832642125
698,558,Electronics,True,0.16097917451163496
575,559,Books,False,0.17105326643994767
190,560,Electronics,False,0.2579100100423327
125,561,Electronics,False,0.2740070913312483
150,562,Clothing,False,0.15365501559911948
314,563,Electronics,True,0.054426111268309305
570,564,Electronics,False,0.26544345994733864
342,565,Books,False,0.09356966962534018
305,566,Electronics,False,0.2054704909725984
692,567,Books,False,0.0562427251085328
682,568,Electronics,False,0.14987661881514108
838,569,Electronics,False,0.29649007552883744
783,570,Books,True,0.07517340027595078
54,571,Clothing,False,0.15592328799991056
444,572,Books,False,0.12678748754748803
613,573,Books,True,0.2762720308470661
993,574,Books,False,0.2673350269768388
264,575,Clothing,True,0.10942469007655721
53,576,Electronics,False,0.0702969467626078
572,577,Books,False,0.20678459851527936
620,578,Books,True,0.13409217797092743
5,579,Clothing,False,0.21802109765151578
103,580,Books,True,0.05802993901695362
196,581,Electronics,False,0.08334980879437236
774,582,Clothing,True,0.22159305819316083
877,583,Electronics,False,0.10309266382562444
992,584,Electronics,False,0.2643969189406004
884,585,Clothing,False,0.06464772192753386
350,586,Books,False,0.10387049569639366
47,587,Electronics,False,0.29964006212126715
867,588,Electronics,False,0.15826902564669815
823,589,Electronics,False,0.22574141588616087
936,590,Electronics,False,0.09566576221425342
820,591,Clothing,False,0.20246718374638445
656,592,Clothing,True,0.2315265170923546
269,593,Electronics,False,0.12861915896662762
370,594,Books,True,0.25722427799396946
636,595,Electronics,False,0.2008543946180708
106,596,Books,False,0.14728075240375754
670,597,Electronics,False,0.18941059833578966
659,598,Books,True,0.19419021185898105
657,599,Electronics,True,0.09138382317346651
120,600,Books,False,0.15068309246674155
831,601,Electronics,False,0.1358576470048733
787,602,Electronics,False,0.15022568064478153
604,603,Books,False,0.2402776471213145
58,604,Clothing,False,0.17063460186666818
951,605,Books,False,0.28507903830981607
346,606,Clothing,True,0.12341910333960905
741,607,Electronics,False,0.15392589457123224
474,608,Books,True,0.24673920261976034
117,609,Books,False,0.18650614833018758
830,610,Books,True,0.18675703660611193
791,611,Clothing,False,0.06333504075129588
127,612,Clothing,True,0.14964991567961394
393,613,Electronics,True,0.11768343310543312
908,614,Clothing,False,0.29983378070777883
641,615,Clothing,True,0.12708876765807758
58,616,Electronics,True,0.2711241336984659
634,617,Books,False,0.21905843376011935
513,618,Books,True,0.1352291022980226
751,619,Electronics,True,0.18588359459353093
802,620,Books,False,0.26013396998729843
96,621,Clothing,False,0.27084207450772796
638,622,Electronics,False,0.0900984687515363
118,623,Electronics,False,0.13489328530204242
560,624,Electronics,False,0.1338057950533929
601,625,Books,True,0.060511199018986175
488,626,Electronics,False,0.19955943996297415
237,627,Electronics,False,0.263705013248047
885,628,Electronics,False,0.14539359695637943
897,629,Books,False,0.23500898624604427
272,630,Clothing,True,0.206925103400185
189,631,Electronics,False,0.14391218387325022
999,632,Clothing,False,0.08526494987307427
704,633,Books,False,0.22733096319399182
447,634,Books,True,0.26364129223531013
581,635,Books,True,0.22146362310037299
790,636,Books,True,0.05446962100870452
861,637,Clothing,False,0.10405822359774781
247,638,Electronics,True,0.06736999622088298
963,639,Books,True,0.1925965248940567
76,640,Books,False,0.2391194197101031
154,641,Clothing,True,0.07764479676716486
656,642,Clothing,False,0.2595844551483463
435,643,Books,False,0.18887724459887079
997,644,Electronics,False,0.22249225303543124
86,645,Electronics,False,0.29285046215216154
697,646,Books,False,0.07092024706192433
285,647,Clothing,False,0.2753060057444473
974,648,Books,True,0.08152567399685233
220,649,Books,True,0.14823970165917055
69,650,Clothing,True,0.2628596740827786
47,651,Books,False,0.27656355918446707
94,652,Books,False,0.17659291838628632
750,653,Books,False,0.19852615956885628
958,654,Clothing,False,0.22703683364963928
453,655,Electronics,True,0.25818966711317853
204,656,Electronics,False,0.08037779238441654
912,657,Clothing,False,0.2525173270573069
218,658,Electronics,True,0.17031903762790418
474,659,Books,False,0.16265585627704227
432,660,Electronics,True,0.15597493799924955
341,661,Books,False,0.17730289631151064
551,662,Electronics,False,0.2862626383486509
612,663,Clothing,True,0.1870509431980379
289,664,Electronics,False,0.2882943845657848
254,665,Electronics,False,0.09507253265391015
734,666,Electronics,False,0.23103399470815827
357,667,Clothing,False,0.2530598846521868
23,668,Electronics,True,0.2197822078337155
762,669,Clothing,False,0.20173057005663508
522,670,Books,False,0.19120319527154556
758,671,Electronics,False,0.265232620644674
837,672,Clothing,True,0.25541164929112503
100,673,Clothing,False,0.08057218029514988
802,674,Electronics,False,0.2621469142577195
180,675,Books,True,0.15351715486011064
223,676,Clothing,False,0.1134242074989527
906,677,Electronics,True,0.2674421420034815
762,678,Books,False,0.1580061999084354
659,679,Clothing,True,0.25209117254420416
442,680,Clothing,False,0.11585090298896113
608,681,Books,False,0.05098233035555445
769,682,Books,False,0.17386479822573608
325,683,Electronics,False,0.07505706416072107
516,684,Electronics,False,0.2385939888812274
16,685,Clothing,False,0.1190187840173526
792,686,Books,True,0.1609114116508697
336,687,Books,True,0.07175839127288856
759,688,Books,False,0.12166481211181317
258,689,Clothing,True,0.24537256081464298
497,690,Books,False,0.08789697797557987
988,691,Books,False,0.21178989028173933
896,692,Clothing,True,0.2793564632011253
160,693,Electronics,False,0.2199591899394301
475,694,Electronics,False,0.2527554223230567
852,695,Clothing,False,0.07724290732597895
664,696,Books,False,0.11268295650051362
908,697,Clothing,False,0.27363471306014775
690,698,Electronics,True,0.22877640340452232
675,699,Electronics,False,0.2098884565943278
380,700,Clothing,False,0.21594168403042502
545,701,Clothing,False,0.15355013857616084
929,702,Electronics,True,0.06113915790441331
957,703,Clothing,True,0.24611038551768227
691,704,Electronics,False,0.21967830905383845
427,705,Clothing,False,0.16820111602818116
613,706,Clothing,False,0.27493990384206435
268,707,Clothing,False,0.1340399162462747
835,708,Electronics,False,0.12358043605780898
577,709,Clothing,False,0.2681990812698607
417,710,Electronics,True,0.24924691368974639
168,711,Electronics,True,0.17874495266208618
842,712,Clothing,True,0.0826836848644625
43,713,Clothing,False,0.10376786786626312
556,714,Electronics,False,0.21405699760220165
285,715,Electronics,False,0.14626030946010293
397,716,Books,False,0.2591182979164928
12,717,Electronics,False,0.28748875233305105
607,718,Books,False,0.25140923131872955
302,719,Books,False,0.1443863557488893
898,720,Books,True,0.24717160730785603
